Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn,Churn_Probability
16859.0,52,5,1184.6,3,4,4,344,Loyal,0,0.0782
16860.0,88,3,1610.62,2,4,4,244,At Risk,0,0.3631
16861.0,26,3,772.83,4,4,3,443,Champion,0,0.2931
16862.0,183,4,662.33,1,4,3,143,Lost,1,0.2569
16863.0,2,2,495.72,5,3,2,532,Loyal,0,0.2828
16864.0,70,2,409.25,3,3,2,332,Loyal,0,0.3334
16865.0,37,1,130.95,3,2,1,321,Potential,0,0.8276
16867.0,325,1,76.74,1,2,1,121,Lost,1,0.5837
16868.0,30,3,384.56,4,4,2,442,Champion,0,0.499
16870.0,105,1,450.16,2,2,2,222,At Risk,1,0.4311
16872.0,63,3,533.11,3,4,3,343,Loyal,0,0.1352
16873.0,65,6,7493.77,3,5,5,355,Loyal,0,0.1035
16874.0,15,1,209.89,5,2,1,521,Potential,0,0.4791
16875.0,73,6,2139.0,2,5,4,254,At Risk,0,0.0533
16876.0,39,1,136.01,3,2,1,321,Potential,0,0.6243
16880.0,129,1,321.78,2,2,2,222,At Risk,1,0.5704
16883.0,7,18,2101.61,5,5,4,554,Champion,0,0.2823
16884.0,192,2,641.13,1,3,3,133,Lost,1,0.2851
16885.0,21,1,234.19,4,2,1,421,Potential,0,0.4841
16886.0,92,1,134.0,2,2,1,221,At Risk,1,0.6718
16887.0,36,2,465.84,4,3,2,432,Loyal,0,0.3279
16888.0,36,3,434.2,4,4,2,442,Champion,0,0.292
16889.0,33,3,947.98,4,4,3,443,Champion,0,0.249
16890.0,112,3,285.41,2,4,2,242,At Risk,1,0.8816
16891.0,7,7,1202.77,5,5,4,554,Champion,0,0.0143
16892.0,190,2,236.56,1,3,1,131,Lost,1,0.4014
16893.0,2,2,249.89,5,3,1,531,Loyal,0,0.3144
16894.0,138,3,1306.96,2,4,4,244,At Risk,1,0.3164
16895.0,74,4,900.63,2,4,3,243,At Risk,0,0.056
16896.0,191,1,103.95,1,2,1,121,Lost,1,0.6141
16898.0,4,3,496.26,5,4,2,542,Champion,0,0.22
16899.0,14,2,424.71,5,3,2,532,Loyal,0,0.3868
16901.0,365,1,204.26,1,2,1,121,Lost,1,0.5276
16903.0,16,2,678.55,4,3,3,433,Loyal,0,0.2292
16904.0,3,7,1360.31,5,5,4,554,Champion,0,0.0106
16905.0,7,11,1923.57,5,5,4,554,Champion,0,0.0347
16906.0,64,3,851.33,3,4,3,343,Loyal,0,0.205
16907.0,1,5,722.05,5,4,3,543,Champion,0,0.1331
16908.0,358,1,252.59,1,2,2,122,Lost,1,0.4783
16911.0,271,2,255.25,1,3,2,132,Lost,1,0.6731
16912.0,57,4,1904.93,3,4,4,344,Loyal,0,0.0472
16913.0,287,2,310.47,1,3,2,132,Lost,1,0.3409
16915.0,22,5,921.5,4,4,3,443,Champion,0,0.1312
16916.0,8,3,536.04,5,4,3,543,Champion,0,0.1352
16917.0,268,1,1460.36,1,2,4,124,Lost,1,0.9418
16918.0,58,10,2137.72,3,5,4,354,Loyal,0,0.0174
16919.0,4,14,2515.76,5,5,5,555,Champion,0,0.001
16920.0,47,1,355.45,3,2,2,322,Potential,0,0.483
16921.0,78,2,255.03,2,3,2,232,At Risk,0,0.6731
16922.0,208,1,611.08,1,2,3,123,Lost,1,0.4809
16923.0,11,13,6088.05,5,5,5,555,Champion,0,0.0029
16925.0,176,1,125.65,2,2,1,221,At Risk,1,0.6307
16926.0,7,5,1169.61,5,4,4,544,Champion,0,0.0782
16928.0,9,13,1199.08,5,5,4,554,Champion,0,0.093
16931.0,5,3,629.4,5,4,3,543,Champion,0,0.3211
16932.0,59,2,262.32,3,3,2,332,Loyal,0,0.1943
16933.0,25,7,2536.07,4,5,5,455,Champion,0,0.0057
16934.0,19,4,1152.11,4,4,4,444,Champion,0,0.1625
16935.0,17,3,530.86,4,4,3,443,Champion,0,0.0894
16936.0,21,1,286.39,4,2,2,422,Potential,0,0.6063
16937.0,135,1,196.25,2,2,1,221,At Risk,1,0.5484
16938.0,17,5,4283.68,4,4,5,445,Champion,0,0.0627
16939.0,124,3,433.85,2,4,2,242,At Risk,1,0.292
16940.0,86,5,3377.78,2,4,5,245,At Risk,0,0.009
16941.0,247,1,33.0,1,2,1,121,Lost,1,0.7116
16943.0,175,2,482.76,2,3,2,232,At Risk,1,0.5736
16944.0,245,1,101.36,1,2,1,121,Lost,1,0.5292
16945.0,29,14,4202.66,4,5,5,455,Champion,0,0.0034
16946.0,19,5,1222.04,4,4,4,444,Champion,0,0.0782
16947.0,98,4,548.73,2,4,3,243,At Risk,1,0.2094
16948.0,65,4,433.75,3,4,2,342,Loyal,0,0.2573
16950.0,3,8,2535.21,5,5,5,555,Champion,0,0.0054
16952.0,77,3,628.22,2,4,3,243,At Risk,0,0.3211
16954.0,15,11,3996.8,5,5,5,555,Champion,0,0.0075
16955.0,4,4,790.74,5,4,3,543,Champion,0,0.1349
16958.0,71,1,778.49,3,2,3,323,Potential,0,0.3569
16960.0,26,5,1483.83,4,4,4,444,Champion,0,0.1228
16961.0,24,2,560.39,4,3,3,433,Loyal,0,0.4256
16962.0,45,1,251.04,3,2,2,322,Potential,0,0.483
16964.0,369,2,207.85,1,3,1,131,Lost,1,0.4079
16970.0,262,1,71.4,1,2,1,121,Lost,1,0.346
16972.0,18,2,749.0,4,3,3,433,Loyal,0,0.3607
16973.0,22,1,127.0,4,2,1,421,Potential,0,0.619
16974.0,158,2,365.5,2,3,2,232,At Risk,1,0.3859
16975.0,59,3,926.12,3,4,3,343,Loyal,0,0.4064
16977.0,31,4,496.0,4,4,2,442,Champion,0,0.2816
16978.0,302,2,424.55,1,3,2,132,Lost,1,0.3868
16979.0,19,3,1007.74,4,4,4,444,Champion,0,0.2331
16980.0,64,1,394.37,3,2,2,322,Potential,0,0.5977
16983.0,5,5,1748.15,5,4,4,544,Champion,0,0.0634
16984.0,40,7,5891.01,3,5,5,355,Loyal,0,0.0274
16985.0,12,13,5459.04,5,5,5,555,Champion,0,0.0358
16986.0,81,9,3015.55,2,5,5,255,At Risk,0,0.005
16987.0,12,4,904.6,5,4,3,543,Champion,0,0.1397
16988.0,15,1,256.55,5,2,2,522,Potential,0,0.4525
16990.0,58,1,165.0,3,2,1,321,Potential,0,0.5268
16991.0,57,1,1041.21,3,2,4,324,Potential,0,0.3773
16992.0,23,8,3862.19,4,5,5,455,Champion,0,0.0064
16993.0,99,2,1950.95,2,3,4,234,At Risk,1,0.6496
16996.0,18,3,666.65,4,4,3,443,Champion,0,0.1186
16998.0,80,1,107.0,2,2,1,221,At Risk,0,0.6141
17000.0,32,2,406.3,4,3,2,432,Loyal,0,0.3334
17001.0,12,8,2651.23,5,5,5,555,Champion,0,0.0133
17002.0,79,4,1077.82,2,4,4,244,At Risk,0,0.0702
17003.0,38,4,828.21,3,4,3,343,Loyal,0,0.1149
17004.0,28,2,1012.22,4,3,4,434,Loyal,0,0.2588
17005.0,106,2,622.36,2,3,3,233,At Risk,1,0.3326
17006.0,28,4,853.49,4,4,3,443,Champion,0,0.121
17007.0,73,1,230.17,2,2,1,221,At Risk,0,0.5251
17008.0,65,1,81.36,3,2,1,321,Potential,0,0.5837
17009.0,187,1,242.06,1,2,1,121,Lost,1,0.5107
17011.0,283,2,400.8,1,3,2,132,Lost,1,0.3873
17012.0,361,1,360.61,1,2,2,122,Lost,1,0.5848
17016.0,212,1,552.4,1,2,3,123,Lost,1,0.4688
17017.0,1,13,5416.35,5,5,5,555,Champion,0,0.0358
17018.0,23,4,1367.6,4,4,4,444,Champion,0,0.2796
17019.0,4,8,2703.03,5,5,5,555,Champion,0,0.0157
17020.0,178,2,935.62,1,3,3,133,Lost,1,0.3413
17021.0,78,6,1182.22,2,5,4,254,At Risk,0,0.0262
17022.0,68,1,189.0,3,2,1,321,Potential,0,0.5495
17023.0,53,3,800.18,3,4,3,343,Loyal,0,0.4402
17025.0,9,4,1152.87,5,4,4,544,Champion,0,0.1625
17026.0,5,2,54.15,5,3,1,531,Loyal,0,0.8433
17027.0,82,3,433.07,2,4,2,242,At Risk,0,0.292
17028.0,217,3,1593.83,1,4,4,144,Lost,1,0.3631
17029.0,18,5,1421.3,4,4,4,444,Champion,0,0.0824
17031.0,14,4,2393.5,5,4,5,545,Champion,0,0.043
17032.0,183,8,2984.32,1,5,5,155,Lost,1,0.3915
17033.0,33,1,302.65,4,2,2,422,Potential,0,0.4817
17034.0,45,2,530.9,3,3,3,333,Loyal,0,0.1207
17035.0,227,2,180.06,1,3,1,131,Lost,1,0.6724
17036.0,19,1,176.9,4,2,1,421,Potential,0,0.5711
17038.0,51,1,630.77,3,2,3,323,Potential,0,0.5157
17039.0,240,1,1954.99,1,2,4,124,Lost,1,0.7669
17040.0,186,1,13.52,1,2,1,121,Lost,1,0.8372
17041.0,33,3,583.71,4,4,3,443,Champion,0,0.4243
17043.0,11,4,858.47,5,4,3,543,Champion,0,0.121
17044.0,10,11,11013.82,5,5,5,555,Champion,0,0.0003
17045.0,12,2,488.24,5,3,2,532,Loyal,0,0.1919
17046.0,80,4,1264.05,2,4,4,244,At Risk,0,0.089
17047.0,67,3,1188.33,3,4,4,344,Loyal,0,0.2426
17048.0,73,4,1146.33,2,4,4,244,At Risk,0,0.1625
17049.0,11,10,4287.5,5,5,5,555,Champion,0,0.1523
17050.0,11,5,1462.95,5,4,4,544,Champion,0,0.1228
17051.0,82,3,465.6,2,4,2,242,At Risk,0,0.3022
17055.0,81,1,232.85,2,2,1,221,At Risk,0,0.5251
17056.0,374,1,128.6,1,2,1,121,Lost,1,0.619
17057.0,232,1,294.74,1,2,2,122,Lost,1,0.6063
17059.0,5,5,2506.54,5,4,5,545,Champion,0,0.0723
17062.0,1,4,645.81,5,4,3,543,Champion,0,0.3288
17063.0,43,6,2177.39,3,5,5,355,Loyal,0,0.0216
17065.0,273,2,194.7,1,3,1,131,Lost,1,0.6086
17066.0,362,1,228.34,1,2,1,121,Lost,1,0.463
17067.0,360,3,454.54,1,4,2,142,Lost,1,0.2566
17068.0,4,27,4601.69,5,5,5,555,Champion,0,0.0289
17069.0,9,6,3084.58,5,5,5,555,Champion,0,0.0081
17070.0,46,1,133.18,3,2,1,321,Potential,0,0.6718
17071.0,17,4,1364.68,4,4,4,444,Champion,0,0.2796
17072.0,261,1,273.35,1,2,2,122,Lost,1,0.5125
17074.0,198,1,203.05,1,2,1,121,Lost,1,0.5276
17075.0,65,6,1402.51,3,5,4,354,Loyal,0,0.204
17076.0,28,3,401.67,4,4,2,442,Champion,0,0.3326
17077.0,214,1,306.0,1,2,2,122,Lost,1,0.4817
17080.0,15,5,669.91,5,4,3,543,Champion,0,0.0393
17081.0,31,4,660.48,4,4,3,443,Champion,0,0.2569
17082.0,30,4,2728.18,4,4,5,445,Champion,0,0.1189
17083.0,45,6,2644.01,3,5,5,355,Loyal,0,0.0199
17084.0,32,1,2253.22,4,2,5,425,Potential,0,0.4051
17085.0,12,23,6285.27,5,5,5,555,Champion,0,0.0018
17087.0,373,1,221.53,1,2,1,121,Lost,1,0.5687
17089.0,22,1,128.45,4,2,1,421,Potential,0,0.619
17090.0,10,6,1105.53,5,5,4,554,Champion,0,0.0575
17091.0,3,11,3961.44,5,5,5,555,Champion,0,0.0014
17092.0,73,7,3737.38,2,5,5,255,At Risk,0,0.0042
17093.0,228,1,235.88,1,2,1,121,Lost,1,0.4841
17094.0,59,1,100.2,3,2,1,321,Potential,0,0.5292
17095.0,66,4,1248.09,3,4,4,344,Loyal,0,0.1477
17096.0,19,7,2675.8,4,5,5,455,Champion,0,0.0164
17097.0,1,2,363.66,5,3,2,532,Loyal,0,0.3859
17098.0,17,3,591.07,4,4,3,443,Champion,0,0.4243
17099.0,169,1,582.17,2,2,3,223,At Risk,1,0.69
17101.0,30,3,885.32,4,4,3,443,Champion,0,0.533
17103.0,358,1,424.3,1,2,2,122,Lost,1,0.4836
17104.0,59,1,474.03,3,2,2,322,Potential,0,0.303
17106.0,25,1,481.58,4,2,2,422,Potential,0,0.6353
17107.0,33,4,5255.24,4,4,5,445,Champion,0,0.0215
17108.0,299,1,174.95,1,2,1,121,Lost,1,0.5711
17109.0,42,2,410.42,3,3,2,332,Loyal,0,0.3334
17110.0,156,2,336.6,2,3,2,232,At Risk,1,0.2761
17111.0,61,1,227.97,3,2,1,321,Potential,0,0.463
17112.0,138,1,197.57,2,2,1,221,At Risk,1,0.5484
17113.0,210,6,2305.59,1,5,5,155,Lost,1,0.2558
17115.0,184,4,1923.99,1,4,4,144,Lost,1,0.0263
17116.0,284,1,389.78,1,2,2,122,Lost,1,0.8389
17121.0,38,1,314.74,3,2,2,322,Potential,0,0.484
17122.0,24,3,432.18,4,4,2,442,Champion,0,0.292
17123.0,75,2,631.87,2,3,3,233,At Risk,0,0.3326
17126.0,17,4,1026.98,4,4,4,444,Champion,0,0.1239
17127.0,64,5,1155.03,3,4,4,344,Loyal,0,0.075
17129.0,156,1,31.85,2,2,1,221,At Risk,1,0.7116
17132.0,88,2,1220.91,2,3,4,234,At Risk,0,0.4469
17133.0,110,5,9730.09,2,4,5,245,At Risk,1,0.9197
17134.0,78,1,212.1,2,2,1,221,At Risk,0,0.5196
17135.0,7,4,798.03,5,4,3,543,Champion,0,0.1557
17136.0,298,1,231.68,1,2,1,121,Lost,1,0.5251
17137.0,52,6,1099.81,3,5,4,354,Loyal,0,0.0575
17138.0,25,6,4036.77,4,5,5,455,Champion,0,0.0438
17139.0,25,13,8915.99,4,5,5,455,Champion,0,0.002
17141.0,54,4,727.58,3,4,3,343,Loyal,0,0.2091
17142.0,40,3,696.25,3,4,3,343,Loyal,0,0.3195
17143.0,53,2,880.97,3,3,3,333,Loyal,0,0.3697
17145.0,148,4,3120.91,2,4,5,245,At Risk,1,0.4041
17146.0,71,10,5102.86,3,5,5,355,Loyal,0,0.022
17147.0,88,5,1485.36,2,4,4,244,At Risk,0,0.1228
17149.0,87,1,143.1,2,2,1,221,At Risk,0,0.553
17150.0,12,6,1357.95,5,5,4,554,Champion,0,0.0227
17151.0,371,1,231.9,1,2,1,121,Lost,1,0.5251
17152.0,61,1,327.0,3,2,2,322,Potential,0,0.3957
17155.0,163,5,640.76,2,4,3,243,At Risk,1,0.2366
17156.0,127,1,591.87,2,2,3,223,At Risk,1,0.69
17157.0,116,17,4832.9,2,5,5,255,At Risk,1,0.3157
17158.0,183,2,713.03,1,3,3,133,Lost,1,0.6707
17159.0,113,2,560.71,2,3,3,233,At Risk,1,0.4256
17160.0,10,11,6691.13,5,5,5,555,Champion,0,0.0022
17161.0,80,1,856.01,2,2,3,223,At Risk,0,0.2429
17163.0,81,2,406.68,2,3,2,232,At Risk,0,0.3334
17165.0,17,5,1635.64,4,4,4,444,Champion,0,0.1317
17167.0,15,3,867.11,5,4,3,543,Champion,0,0.205
17168.0,134,1,400.2,2,2,2,222,At Risk,1,0.575
17169.0,214,1,320.95,1,2,2,122,Lost,1,0.5704
17170.0,10,2,178.68,5,3,1,531,Loyal,0,0.34
17171.0,297,1,159.68,1,2,1,121,Lost,1,0.6612
17172.0,66,2,638.81,3,3,3,333,Loyal,0,0.2851
17176.0,162,2,596.19,2,3,3,233,At Risk,1,0.529
17177.0,141,1,119.5,2,2,1,221,At Risk,1,0.6482
17178.0,367,1,432.96,1,2,2,122,Lost,1,0.4664
17179.0,18,3,795.47,4,4,3,443,Champion,0,0.4402
17180.0,58,7,1452.8,3,5,4,354,Loyal,0,0.0199
17181.0,9,2,225.45,5,3,1,531,Loyal,0,0.4099
17182.0,58,2,321.3,3,3,2,332,Loyal,0,0.3601
17184.0,205,2,198.41,1,3,1,131,Lost,1,0.4012
17185.0,227,3,229.46,1,4,1,141,Lost,1,0.66
17187.0,162,1,263.76,2,2,2,222,At Risk,1,0.7205
17188.0,82,6,2118.7,2,5,4,254,At Risk,0,0.0378
17189.0,196,3,569.88,1,4,3,143,Lost,1,0.3832
17190.0,39,5,1281.83,3,4,4,344,Loyal,0,0.058
17191.0,4,11,2726.77,5,5,5,555,Champion,0,0.003
17192.0,172,1,75.28,2,2,1,221,At Risk,1,0.5837
17193.0,22,2,610.74,4,3,3,433,Loyal,0,0.2123
17194.0,166,1,549.88,2,2,3,223,At Risk,1,0.4688
17195.0,291,1,562.98,1,2,3,123,Lost,1,0.5073
17196.0,63,1,327.75,3,2,2,322,Potential,0,0.3957
17198.0,1,2,521.66,5,3,3,533,Loyal,0,0.2329
17199.0,218,1,135.04,1,2,1,121,Lost,1,0.6718
17200.0,23,4,356.71,4,4,2,442,Champion,0,0.5409
17201.0,159,3,853.32,2,4,3,243,At Risk,1,0.205
17202.0,56,1,160.65,3,2,1,321,Potential,0,0.6393
17203.0,24,4,2004.01,4,4,4,444,Champion,0,0.1956
17204.0,10,5,3940.13,5,4,5,545,Champion,0,0.0287
17205.0,52,2,615.27,3,3,3,333,Loyal,0,0.3789
17207.0,288,1,292.62,1,2,2,122,Lost,1,0.6063
17208.0,31,1,111.15,4,2,1,421,Potential,0,0.6141
17209.0,285,3,595.7,1,4,3,143,Lost,1,0.4537
17210.0,28,1,251.72,4,2,2,422,Potential,0,0.4783
17211.0,5,6,1729.43,5,5,4,554,Champion,0,0.0716
17212.0,94,2,567.56,2,3,3,233,At Risk,1,0.4393
17213.0,2,7,2401.07,5,5,5,555,Champion,0,0.0057
17215.0,100,1,186.15,2,2,1,221,At Risk,1,0.5495
17216.0,190,1,63.6,1,2,1,121,Lost,1,0.4701
17217.0,255,1,96.6,1,2,1,121,Lost,1,0.6127
17218.0,4,9,2226.96,5,5,5,555,Champion,0,0.0133
17219.0,52,1,144.9,3,2,1,321,Potential,0,0.553
17220.0,53,7,1269.76,3,5,4,354,Loyal,0,0.0089
17221.0,227,3,642.14,1,4,3,143,Lost,1,0.3578
17222.0,113,5,1250.86,2,4,4,244,At Risk,1,0.1064
17223.0,4,2,433.99,5,3,2,532,Loyal,0,0.3706
17224.0,137,1,100.86,2,2,1,221,At Risk,1,0.5292
17225.0,217,1,131.15,1,2,1,121,Lost,1,0.8276
17226.0,80,2,501.98,2,3,3,233,At Risk,0,0.2795
17227.0,4,7,1081.86,5,5,4,554,Champion,0,0.0245
17228.0,3,7,1269.89,5,5,4,554,Champion,0,0.0089
17230.0,199,10,5750.08,1,5,5,155,Lost,1,0.0089
17231.0,25,15,3940.08,4,5,5,455,Champion,0,0.0005
17233.0,84,2,369.98,2,3,2,232,At Risk,0,0.4252
17235.0,8,7,1354.82,5,5,4,554,Champion,0,0.0106
17236.0,46,6,1013.13,3,5,4,354,Loyal,0,0.1823
17237.0,11,2,679.44,5,3,3,533,Loyal,0,0.2292
17238.0,7,17,3982.66,5,5,5,555,Champion,0,0.0057
17239.0,23,3,806.95,4,4,3,443,Champion,0,0.3519
17240.0,232,1,130.6,1,2,1,121,Lost,1,0.8276
17241.0,21,12,2736.64,4,5,5,455,Champion,0,0.0048
17242.0,92,3,1754.24,2,4,4,244,At Risk,1,0.0749
17243.0,5,44,11920.43,5,5,5,555,Champion,0,0.0012
17244.0,19,4,871.14,4,4,3,443,Champion,0,0.121
17245.0,325,1,200.18,1,2,1,121,Lost,1,0.5484
17246.0,182,2,38.92,1,3,1,131,Lost,1,0.8433
17248.0,117,1,181.89,2,2,1,221,At Risk,1,0.6215
17249.0,64,1,68.03,3,2,1,321,Potential,0,0.346
17251.0,18,2,529.15,4,3,3,433,Loyal,0,0.1207
17254.0,37,1,198.29,3,2,1,321,Potential,0,0.5484
17255.0,26,2,490.22,4,3,2,432,Loyal,0,0.1919
17256.0,117,3,258.93,2,4,2,242,At Risk,1,0.6113
17257.0,72,2,189.78,2,3,1,231,At Risk,0,0.5328
17258.0,32,2,417.3,4,3,2,432,Loyal,0,0.262
17259.0,4,5,1239.11,5,4,4,544,Champion,0,0.1064
17260.0,47,1,120.95,3,2,1,321,Potential,0,0.6307
17261.0,145,1,221.59,2,2,1,221,At Risk,1,0.5687
17262.0,2,7,1504.26,5,5,4,554,Champion,0,0.0245
17264.0,60,1,268.28,3,2,2,322,Potential,0,0.6583
17266.0,135,2,205.14,2,3,1,231,At Risk,1,0.251
17268.0,81,7,970.25,2,5,3,253,At Risk,0,0.0392
17269.0,21,1,491.81,4,2,2,422,Potential,0,0.4498
17270.0,105,2,601.45,2,3,3,233,At Risk,1,0.529
17271.0,372,1,204.3,1,2,1,121,Lost,1,0.4203
17273.0,60,1,141.12,3,2,1,321,Potential,0,0.553
17274.0,31,1,465.4,4,2,2,422,Potential,0,0.303
17275.0,19,1,114.1,4,2,1,421,Potential,0,0.6482
17276.0,38,1,502.49,3,2,3,323,Potential,0,0.4121
17278.0,201,1,25.2,1,2,1,121,Lost,1,0.7116
17280.0,74,1,118.86,2,2,1,221,At Risk,0,0.6482
17281.0,10,6,797.85,5,5,3,553,Champion,0,0.057
17282.0,92,2,623.08,2,3,3,233,At Risk,1,0.3326
17283.0,14,1,188.46,5,2,1,521,Potential,0,0.5495
17284.0,25,2,1140.58,4,3,4,434,Loyal,0,0.4985
17285.0,264,2,407.94,1,3,2,132,Lost,1,0.3334
17286.0,36,2,237.81,4,3,1,431,Loyal,0,0.4014
17287.0,3,16,3000.5,5,5,5,555,Champion,0,0.0012
17288.0,26,4,1050.8,4,4,4,444,Champion,0,0.1141
17289.0,12,6,1110.78,5,5,4,554,Champion,0,0.0575
17290.0,17,6,974.95,4,5,3,453,Champion,0,0.081
17292.0,108,2,271.75,2,3,2,232,At Risk,1,0.6476
17293.0,30,8,1896.57,4,5,4,454,Champion,0,0.0823
17294.0,305,2,467.79,1,3,2,132,Lost,1,0.3279
17296.0,366,1,338.13,1,2,2,122,Lost,1,0.5131
17298.0,10,3,455.84,5,4,2,542,Champion,0,0.2566
17299.0,75,2,336.62,2,3,2,232,At Risk,0,0.2712
17300.0,26,2,393.64,4,3,2,432,Loyal,0,0.4319
17301.0,260,1,131.15,1,2,1,121,Lost,1,0.8276
17304.0,170,1,111.5,2,2,1,221,At Risk,1,0.6141
17305.0,284,1,2135.46,1,2,4,124,Lost,1,0.6111
17306.0,29,2,1151.04,4,3,4,434,Loyal,0,0.4985
17307.0,31,11,3999.89,4,5,5,455,Champion,0,0.0075
17308.0,29,2,4511.76,4,3,5,435,Loyal,0,0.212
17309.0,17,2,237.64,4,3,1,431,Loyal,0,0.4014
17310.0,23,2,1025.1,4,3,4,434,Loyal,0,0.2204
17311.0,28,4,2181.71,4,4,5,445,Champion,0,0.0585
17314.0,29,9,2376.51,4,5,5,455,Champion,0,0.0015
17315.0,11,5,3318.35,5,4,5,545,Champion,0,0.009
17316.0,56,1,124.45,3,2,1,321,Potential,0,0.6307
17318.0,361,1,157.33,1,2,1,121,Lost,1,0.6612
17319.0,305,1,29.1,1,2,1,121,Lost,1,0.7116
17320.0,4,4,1695.15,5,4,4,544,Champion,0,0.0809
17321.0,30,4,1008.05,4,4,4,444,Champion,0,0.1964
17322.0,12,5,922.59,5,4,3,543,Champion,0,0.1312
17323.0,43,5,644.52,3,4,3,343,Loyal,0,0.1448
17324.0,2,9,1311.64,5,5,4,554,Champion,0,0.0319
17325.0,46,2,512.77,3,3,3,333,Loyal,0,0.2329
17326.0,44,2,312.35,3,3,2,332,Loyal,0,0.3409
17327.0,45,2,152.35,3,3,1,331,Loyal,0,0.3611
17328.0,309,1,104.7,1,2,1,121,Lost,1,0.6141
17329.0,367,3,475.42,1,4,2,142,Lost,1,0.4675
17330.0,180,2,59.9,1,3,1,131,Lost,1,0.8204
17332.0,164,5,838.27,2,4,3,243,At Risk,1,0.278
17334.0,42,1,328.13,3,2,2,322,Potential,0,0.3957
17335.0,19,2,497.04,4,3,2,432,Loyal,0,0.2795
17336.0,108,1,81.12,2,2,1,221,At Risk,1,0.5837
17338.0,11,9,5395.79,5,5,5,555,Champion,0,0.2622
17339.0,1,2,119.0,5,3,1,531,Loyal,0,0.57
17340.0,2,8,9935.93,5,5,5,555,Champion,0,0.2291
17341.0,2,3,1006.53,5,4,4,544,Champion,0,0.318
17342.0,15,4,1227.54,5,4,4,544,Champion,0,0.1269
17343.0,12,5,1066.3,5,4,4,544,Champion,0,0.058
17344.0,364,1,299.74,1,2,2,122,Lost,1,0.4817
17345.0,11,6,1066.94,5,5,4,554,Champion,0,0.0444
17346.0,9,12,2509.84,5,5,5,555,Champion,0,0.0007
17348.0,73,4,1285.69,2,4,4,244,At Risk,0,0.089
17349.0,16,4,674.16,4,4,3,443,Champion,0,0.1058
17350.0,30,3,612.38,4,4,3,443,Champion,0,0.1284
17351.0,63,9,1401.08,3,5,4,354,Loyal,0,0.1348
17352.0,332,1,36.25,1,2,1,121,Lost,1,0.758
17353.0,127,2,1502.0,2,3,4,234,At Risk,1,0.3907
17354.0,64,3,1740.9,3,4,4,344,Loyal,0,0.0749
17355.0,22,1,273.31,4,2,2,422,Potential,0,0.5125
17356.0,190,4,768.25,1,4,3,143,Lost,1,0.3828
17358.0,12,3,500.2,5,4,3,543,Champion,0,0.2171
17359.0,284,1,156.6,1,2,1,121,Lost,1,0.6612
17360.0,21,3,632.27,4,4,3,443,Champion,0,0.2958
17361.0,312,2,383.59,1,3,2,132,Lost,1,0.4421
17362.0,36,5,711.81,4,4,3,443,Champion,0,0.135
17363.0,31,3,920.46,4,4,3,443,Champion,0,0.4064
17364.0,12,17,7510.24,5,5,5,555,Champion,0,0.0138
17365.0,22,7,3417.13,4,5,5,455,Champion,0,0.0034
17366.0,68,2,1077.24,3,3,4,334,Loyal,0,0.3294
17368.0,11,6,879.42,5,5,3,553,Champion,0,0.2071
17369.0,91,1,979.2,2,2,3,223,At Risk,1,0.4456
17371.0,259,3,236.97,1,4,1,141,Lost,1,0.6241
17372.0,17,20,3010.13,4,5,5,455,Champion,0,0.0035
17373.0,54,3,520.58,3,4,3,343,Loyal,0,0.1784
17374.0,31,1,231.34,4,2,1,421,Potential,0,0.5251
17375.0,67,1,260.45,3,2,2,322,Potential,0,0.3519
17376.0,40,2,250.44,3,3,1,331,Loyal,0,0.3144
17377.0,1,60,14174.25,5,5,5,555,Champion,0,0.0285
17378.0,10,1,10.95,5,2,1,521,Potential,0,0.8372
17380.0,70,3,645.0,3,4,3,343,Loyal,0,0.3578
17381.0,4,12,19726.76,5,5,5,555,Champion,0,0.0031
17382.0,71,7,836.88,3,5,3,353,Loyal,0,0.066
17383.0,89,1,110.7,2,2,1,221,At Risk,0,0.6141
17384.0,103,1,171.15,2,2,1,221,At Risk,1,0.5711
17386.0,21,1,126.35,4,2,1,421,Potential,0,0.619
17388.0,56,7,1415.81,3,5,4,354,Loyal,0,0.0199
17389.0,10,27,25381.65,5,5,5,555,Champion,0,0.0088
17390.0,56,1,149.3,3,2,1,321,Potential,0,0.5873
17392.0,86,1,168.65,2,2,1,221,At Risk,0,0.5711
17393.0,46,2,381.15,3,3,2,332,Loyal,0,0.4421
17395.0,144,1,97.5,2,2,1,221,At Risk,1,0.5292
17396.0,7,7,1476.3,5,5,4,554,Champion,0,0.0199
17397.0,52,1,516.87,3,2,3,323,Potential,0,0.398
17400.0,217,3,2525.44,1,4,5,145,Lost,1,0.3106
17401.0,177,1,114.85,1,2,1,121,Lost,1,0.6482
17402.0,5,12,2461.68,5,5,5,555,Champion,0,0.0007
17403.0,86,1,118.95,2,2,1,221,At Risk,0,0.6482
17404.0,45,8,15874.3,3,5,5,355,Loyal,0,0.0925
17406.0,2,11,2704.63,5,5,5,555,Champion,0,0.003
17407.0,47,1,552.9,3,2,3,323,Potential,0,0.4688
17408.0,136,2,283.44,2,3,2,232,At Risk,1,0.5156
17409.0,57,8,7021.66,3,5,5,355,Loyal,0,0.0442
17411.0,22,2,646.44,4,3,3,433,Loyal,0,0.2424
